URL,Latitude,Longitude,Altitude,GoogleMaps,OSMaps
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/60/IMG_20260215_165548169.jpg",5.296965111111111,-73.8153305,2596.0,"http://maps.google.com/maps?q=5.296965111111111,-73.8153305","https://www.openstreetmap.org/query?lat=5.296965111111111&lon=-73.8153305"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/61/IMG_20260301_095712049.jpg",5.123499861111111,-74.44959258333334,638.0,"http://maps.google.com/maps?q=5.123499861111111,-74.44959258333334","https://www.openstreetmap.org/query?lat=5.123499861111111&lon=-74.44959258333334"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/61/IMG_20260301_095715031_HDR.jpg",5.123499861111111,-74.44959258333334,638.0,"http://maps.google.com/maps?q=5.123499861111111,-74.44959258333334","https://www.openstreetmap.org/query?lat=5.123499861111111&lon=-74.44959258333334"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/61/IMG_20260301_095730773.jpg",5.123499861111111,-74.44959258333334,638.0,"http://maps.google.com/maps?q=5.123499861111111,-74.44959258333334","https://www.openstreetmap.org/query?lat=5.123499861111111&lon=-74.44959258333334"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/61/IMG_20260301_095737391_HDR.jpg",5.123499861111111,-74.44959258333334,638.0,"http://maps.google.com/maps?q=5.123499861111111,-74.44959258333334","https://www.openstreetmap.org/query?lat=5.123499861111111&lon=-74.44959258333334"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/61/IMG_20260301_095745001_HDR.jpg",5.123499861111111,-74.44959258333334,638.0,"http://maps.google.com/maps?q=5.123499861111111,-74.44959258333334","https://www.openstreetmap.org/query?lat=5.123499861111111&lon=-74.44959258333334"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/61/IMG_20260301_095818412.jpg",5.123499861111111,-74.44959258333334,638.0,"http://maps.google.com/maps?q=5.123499861111111,-74.44959258333334","https://www.openstreetmap.org/query?lat=5.123499861111111&lon=-74.44959258333334"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/61/IMG_20260301_103224768_HDR.jpg",5.1237129999999995,-74.45022580555556,653.0,"http://maps.google.com/maps?q=5.1237129999999995,-74.45022580555556","https://www.openstreetmap.org/query?lat=5.1237129999999995&lon=-74.45022580555556"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/61/IMG_20260301_103227871_HDR.jpg",5.1237129999999995,-74.45022580555556,653.0,"http://maps.google.com/maps?q=5.1237129999999995,-74.45022580555556","https://www.openstreetmap.org/query?lat=5.1237129999999995&lon=-74.45022580555556"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/61/IMG_20260301_103231272_HDR.jpg",5.1237129999999995,-74.45022580555556,653.0,"http://maps.google.com/maps?q=5.1237129999999995,-74.45022580555556","https://www.openstreetmap.org/query?lat=5.1237129999999995&lon=-74.45022580555556"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/61/IMG_20260301_103234355.jpg",5.1237129999999995,-74.45022580555556,653.0,"http://maps.google.com/maps?q=5.1237129999999995,-74.45022580555556","https://www.openstreetmap.org/query?lat=5.1237129999999995&lon=-74.45022580555556"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/61/IMG_20260301_103259057.jpg",5.1237129999999995,-74.45022580555556,653.0,"http://maps.google.com/maps?q=5.1237129999999995,-74.45022580555556","https://www.openstreetmap.org/query?lat=5.1237129999999995&lon=-74.45022580555556"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/61/IMG_20260301_103306823.jpg",5.1237129999999995,-74.45022580555556,653.0,"http://maps.google.com/maps?q=5.1237129999999995,-74.45022580555556","https://www.openstreetmap.org/query?lat=5.1237129999999995&lon=-74.45022580555556"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/61/IMG_20260301_103417186.jpg",5.124186972222222,-74.45051572222222,654.0,"http://maps.google.com/maps?q=5.124186972222222,-74.45051572222222","https://www.openstreetmap.org/query?lat=5.124186972222222&lon=-74.45051572222222"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/61/IMG_20260301_103615807_HDR.jpg",5.123911833333333,-74.45025633333334,672.0,"http://maps.google.com/maps?q=5.123911833333333,-74.45025633333334","https://www.openstreetmap.org/query?lat=5.123911833333333&lon=-74.45025633333334"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/61/IMG_20260301_103849285_HDR.jpg",5.123219944444444,-74.45050047222223,671.0,"http://maps.google.com/maps?q=5.123219944444444,-74.45050047222223","https://www.openstreetmap.org/query?lat=5.123219944444444&lon=-74.45050047222223"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/61/IMG_20260301_103902536.jpg",5.123219944444444,-74.45050047222223,671.0,"http://maps.google.com/maps?q=5.123219944444444,-74.45050047222223","https://www.openstreetmap.org/query?lat=5.123219944444444&lon=-74.45050047222223"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/61/IMG_20260301_104244556_HDR.jpg",5.122107027777777,-74.45130155555556,682.0,"http://maps.google.com/maps?q=5.122107027777777,-74.45130155555556","https://www.openstreetmap.org/query?lat=5.122107027777777&lon=-74.45130155555556"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/61/IMG_20260301_104302993_HDR.jpg",5.122107027777777,-74.45130155555556,682.0,"http://maps.google.com/maps?q=5.122107027777777,-74.45130155555556","https://www.openstreetmap.org/query?lat=5.122107027777777&lon=-74.45130155555556"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/61/IMG_20260301_104311377_HDR.jpg",5.122107027777777,-74.45130155555556,682.0,"http://maps.google.com/maps?q=5.122107027777777,-74.45130155555556","https://www.openstreetmap.org/query?lat=5.122107027777777&lon=-74.45130155555556"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/61/IMG_20260301_110805847_HDR.jpg",5.122076972222222,-74.45068358333333,653.0,"http://maps.google.com/maps?q=5.122076972222222,-74.45068358333333","https://www.openstreetmap.org/query?lat=5.122076972222222&lon=-74.45068358333333"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/61/IMG_20260301_110814929_HDR.jpg",5.122076972222222,-74.45068358333333,653.0,"http://maps.google.com/maps?q=5.122076972222222,-74.45068358333333","https://www.openstreetmap.org/query?lat=5.122076972222222&lon=-74.45068358333333"
